Name,Sex,Team,NOC,Year,City,Sport,Event,Medal
Ottorino Mancioli,M,Italy,ITA,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Miltiades Manno,M,Hungary,HUN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Miltiades Manno,M,Hungary,HUN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Miltiades Manno,M,Hungary,HUN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Miltiades Manno,M,Hungary,HUN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Miltiades Manno,M,Hungary,HUN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Miltiades Manno,M,Hungary,HUN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Miltiades Manno,M,Hungary,HUN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Miltiades Manno,M,Hungary,HUN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Miltiades Manno,M,Hungary,HUN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Miltiades Manno,M,Hungary,HUN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Miltiades Manno,M,Hungary,HUN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Miltiades Manno,M,Hungary,HUN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Miltiades Manno,M,Hungary,HUN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Miltiades Manno,M,Hungary,HUN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Miltiades Manno,M,Hungary,HUN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Miltiades Manno,M,Hungary,HUN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Miltiades Manno,M,Hungary,HUN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Miltiades Manno,M,Hungary,HUN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Miltiades Manno,M,Hungary,HUN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Miltiades Manno,M,Hungary,HUN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Miltiades Manno,M,Hungary,HUN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Miltiades Manno,M,Hungary,HUN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Miltiades Manno,M,Hungary,HUN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Miltiades Manno,M,Hungary,HUN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Miltiades Manno,M,Hungary,HUN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Miltiades Manno,M,Hungary,HUN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Paul Manship,M,United States,USA,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Paul Manship,M,United States,USA,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Josef Maatka,M,Czechoslovakia,TCH,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Josef Maatka,M,Czechoslovakia,TCH,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Josef Maatka,M,Czechoslovakia,TCH,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Josef Maatka,M,Czechoslovakia,TCH,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Josef Maatka,M,Czechoslovakia,TCH,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Walter March,M,Germany,GER,1936,Berlin,Art Competitions,"Art Competitions Mixed Architecture, Unknown Event",No medal
Walter March,M,Germany,GER,1936,Berlin,Art Competitions,"Art Competitions Mixed Architecture, Unknown Event",No medal
Walter March,M,Germany,GER,1936,Berlin,Art Competitions,"Art Competitions Mixed Architecture, Unknown Event",No medal
Werner March,M,Germany,GER,1936,Berlin,Art Competitions,"Art Competitions Mixed Architecture, Unknown Event",No medal
Werner March,M,Germany,GER,1936,Berlin,Art Competitions,"Art Competitions Mixed Architecture, Unknown Event",No medal
Werner March,M,Germany,GER,1936,Berlin,Art Competitions,"Art Competitions Mixed Architecture, Unknown Event",No medal
mile Marchal,M,France,FRA,1908,London,Cycling,Cycling Men's Sprint,No medal
mile Marchal,M,France,FRA,1908,London,Cycling,Cycling Men's Sprint,No medal
Mara Margalot,F,Argentina,ARG,2000,Sydney,Hockey,Hockey Women's Hockey,Silver
Mara Margalot,F,Argentina,ARG,2004,Athina,Hockey,Hockey Women's Hockey,Bronze
Mara Margalot,F,Argentina,ARG,2008,Beijing,Hockey,Hockey Women's Hockey,Bronze
Hermann Martens,M,Germany,GER,1908,London,Cycling,Cycling Men's Sprint,No medal
Hermann Martens,M,Germany,GER,1908,London,Cycling,Cycling Men's Sprint,No medal
Charles Martin,M,Pirouette-5,FRA,1900,Paris,Sailing,Sailing Mixed 3-10 Ton,No medal
Charles Martin,M,Pirouette-5,FRA,1900,Paris,Sailing,Sailing Mixed 3-10 Ton,No medal
Franciszek Masiak,M,Poland,POL,1936,Berlin,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",No medal
Franciszek Masiak,M,Poland,POL,1936,Berlin,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",No medal
Elizabeth Mason,F,United States,USA,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Elizabeth Mason,F,United States,USA,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Elizabeth Mason,F,United States,USA,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Elizabeth Mason,F,United States,USA,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Alexandre Maspoli,M,France,FRA,1924,Paris,Art Competitions,Art Competitions Mixed Sculpturing,No medal
Alexandre Maspoli,M,France,FRA,1924,Paris,Art Competitions,Art Competitions Mixed Sculpturing,No medal
Georg Mayer-marton,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Paintings",No medal
Georg Mayer-marton,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Paintings",No medal
Marino Mazzacurati,M,Italy,ITA,1948,London,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Marino Mazzacurati,M,Italy,ITA,1948,London,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Frederick Mccarthy,M,Canada,CAN,1908,London,Cycling,Cycling Men's Sprint,No medal
Frederick Mccarthy,M,Canada,CAN,1908,London,Cycling,Cycling Men's Sprint,No medal
Robert Mckenzie,M,Canada,CAN,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",No medal
Robert Mckenzie,M,Canada,CAN,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",No medal
Robert Mckenzie,M,Canada,CAN,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",No medal
Robert Mckenzie,M,Canada,CAN,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",No medal
Robert Mckenzie,M,Canada,CAN,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",No medal
Robert Mckenzie,M,Canada,CAN,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",No medal
Robert Mckenzie,M,Canada,CAN,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1936,Berlin,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1936,Berlin,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1936,Berlin,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Mckenzie,M,Canada,CAN,1936,Berlin,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
William Mcnulty,M,United States,USA,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
William Mcnulty,M,United States,USA,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
William Mcnulty,M,United States,USA,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
William Mcnulty,M,United States,USA,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
William Mcnulty,M,United States,USA,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Yvonne Meley,F,France,FRA,1924,Paris,Art Competitions,Art Competitions Mixed Painting,No medal
Yvonne Meley,F,France,FRA,1924,Paris,Art Competitions,Art Competitions Mixed Painting,No medal
Knud Merrild,M,Denmark,DEN,1924,Paris,Art Competitions,Art Competitions Mixed Painting,No medal
Knud Merrild,M,Denmark,DEN,1924,Paris,Art Competitions,Art Competitions Mixed Painting,No medal
Knud Merrild,M,Denmark,DEN,1924,Paris,Art Competitions,Art Competitions Mixed Painting,No medal
Knud Merrild,M,Denmark,DEN,1924,Paris,Art Competitions,Art Competitions Mixed Painting,No medal
Knud Merrild,M,Denmark,DEN,1924,Paris,Art Competitions,Art Competitions Mixed Painting,No medal
Knud Merrild,M,Denmark,DEN,1924,Paris,Art Competitions,Art Competitions Mixed Painting,No medal
Knud Merrild,M,Denmark,DEN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Knud Merrild,M,Denmark,DEN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Knud Merrild,M,Denmark,DEN,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Francesco Messina,M,Italy,ITA,1936,Berlin,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Francesco Messina,M,Italy,ITA,1936,Berlin,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Mathias Mialaret,M,Favorite-1,FRA,1900,Paris,Sailing,Sailing Mixed 2-3 Ton,Silver
Mathias Mialaret,M,Favorite-1,FRA,1900,Paris,Sailing,Sailing Mixed 2-3 Ton,Silver
Camille Michelet,M,Turquoise-3,FRA,1900,Paris,Sailing,Sailing Mixed 3-10 Ton,No medal
Camille Michelet,M,Turquoise-3,FRA,1900,Paris,Sailing,Sailing Mixed 3-10 Ton,No medal
Robert Miller,M,Great Britain,GBR,1948,London,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Robert Miller,M,Great Britain,GBR,1948,London,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Eleanor Modrakowska,F,United States,USA,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Eleanor Modrakowska,F,United States,USA,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Marcel Moisand,M,Ducky-4,FRA,1900,Paris,Sailing,Sailing Mixed 1-2 Ton,No medal
Marcel Moisand,M,Ducky-4,FRA,1900,Paris,Sailing,Sailing Mixed 1-2 Ton,No medal
Henri Moncassin,M,France,FRA,1924,Paris,Art Competitions,Art Competitions Mixed Sculpturing,No medal
Henri Moncassin,M,France,FRA,1924,Paris,Art Competitions,Art Competitions Mixed Sculpturing,No medal
Martin Monnickendam,M,Netherlands,NED,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Paintings",No medal
Martin Monnickendam,M,Netherlands,NED,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Paintings",No medal
Maurice Monnot,M,Souriceau-4,FRA,1900,Paris,Sailing,Sailing Mixed 0-0.5 Ton,No medal
Maurice Monnot,M,Souriceau-4,FRA,1900,Paris,Sailing,Sailing Mixed 0-0.5 Ton,No medal
Mario Montano,M,Italy,ITA,1972,Munich,Fencing,"Fencing Men's Sabre, Team",Gold
Mario Montano,M,Italy,ITA,1976,Montreal,Fencing,"Fencing Men's Sabre, Team",Silver
Mario Montano,M,Italy,ITA,1972,Munich,Fencing,"Fencing Men's Sabre, Team",Gold
Mario Montano,M,Italy,ITA,1976,Montreal,Fencing,"Fencing Men's Sabre, Team",Silver
Pierre Montenot,M,France,FRA,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Architecture, Unknown Event",No medal
Pierre Montenot,M,France,FRA,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Architecture, Unknown Event",No medal
Carl Moos,M,Switzerland,SUI,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Graphic Arts",No medal
Carl Moos,M,Switzerland,SUI,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Graphic Arts",No medal
Carl Moos,M,Switzerland,SUI,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Graphic Arts",No medal
Carl Moos,M,Switzerland,SUI,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Graphic Arts",No medal
